"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I just ran 1.34 mi with Nike+. http://t.co/MoZBSPvCXe #nikeplus",FALSE,0,NA,2015-03-17 17:56:38,FALSE,NA,"577891303301738496",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","KillHenryG",0,FALSE,FALSE,NA,NA
"Collaboration best practices are not compatible with family travel. #florida #4c15",FALSE,0,NA,2015-03-17 17:52:23,FALSE,NA,"577890235599745024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbdilger",0,FALSE,FALSE,"-81.29978316","28.89881676"
"Downside: the flu for a full week. Upside: it’s cleared up before #4c15.",FALSE,5,NA,2015-03-17 17:51:23,FALSE,NA,"577889984574685184",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","tekla_h",0,FALSE,FALSE,NA,NA
"Hey, DFW, anyone heading to #attwcon #4c15?",FALSE,0,NA,2015-03-17 17:49:23,FALSE,NA,"577889481811865600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rwmonty",0,FALSE,FALSE,NA,NA
"overanalyzing tech choice in extension of critical rhet to tech #4c15",FALSE,0,NA,2015-03-17 17:48:01,FALSE,NA,"577889135345594368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","npfannen",0,FALSE,FALSE,NA,NA
"FINALLY on my way to #4c15! And I even pre-printed my handouts. What?!",FALSE,2,NA,2015-03-17 17:47:05,FALSE,NA,"577888900623925248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",0,FALSE,FALSE,"-97.59938906","35.39464189"
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-17 17:46:31,FALSE,NA,"577888758063828992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ketaczak",56,TRUE,FALSE,NA,NA
"RT @JoyceLocke: Projectors at #4c15 don't have speakers.  We have a few, but if you really need sound, you might bring a cheap pair just in…",FALSE,0,NA,2015-03-17 17:43:59,FALSE,NA,"577888123129962498",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","tekla_h",6,TRUE,FALSE,NA,NA
"Helllllllo, Tampa. Aren't you pretty!?!  #4c15 #sunshine #CCCC #conference #tampa",FALSE,0,NA,2015-03-17 17:41:33,FALSE,NA,"577887509457285120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ketaczak",0,FALSE,FALSE,NA,NA
"@JChaseSanchez @jennyrice is this an Object Oriented Rhetorical practice? #4c15",FALSE,1,"JChaseSanchez",2015-03-17 17:40:41,FALSE,"577866284613787649","577887289650499584","772053727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",0,FALSE,FALSE,NA,NA
"I have about 15 friends posting about being in or en route to Tampa. Am I being followed? #4c15",FALSE,1,NA,2015-03-17 17:40:36,FALSE,NA,"577887271740919808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RemediatedTeach",0,FALSE,FALSE,"-82.53528213","27.98045053"
"Spontaneous dance parties erupt at ATL. Adventures while traveling to #4c15.",FALSE,2,NA,2015-03-17 17:40:10,FALSE,NA,"577887163100106753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eepaziii",0,FALSE,FALSE,NA,NA
"RT @chenchen328: On your way to #4C15 take some time and tweet us your multimodal assignments for FYC using #MultimodalFYC we're collecting…",FALSE,0,NA,2015-03-17 17:39:05,FALSE,NA,"577886888121380865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",2,TRUE,FALSE,NA,NA
"RT @NCTE_CCCC: WED at #4C15 @CWSHRC 6:30pm session CWS Marriott Salon E (Coalition of Women Scholars) http://t.co/Fz4SvFukFh",FALSE,0,NA,2015-03-17 17:38:50,FALSE,NA,"577886825139691520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",7,TRUE,FALSE,NA,NA
"MT @brownellcassie: Shameless promotion of my @MSUCollegeofEd mentor @wargojon's #4c15 award http://t.co/F2CxYmVjF2",FALSE,4,NA,2015-03-17 17:35:33,FALSE,NA,"577885999973425152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCTE_CCCC",2,FALSE,FALSE,NA,NA
"If you're interested in a ride to the beach or have a car and can take passengers, tweet at us and we'll try to put people together #4c15.",FALSE,1,NA,2015-03-17 17:33:20,FALSE,NA,"577885441543815168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",0,FALSE,FALSE,NA,NA
"“Bull in the Heather” is playing at the wine bar across from my Tampa flight #4c15 #maracas",FALSE,3,NA,2015-03-17 17:32:32,FALSE,NA,"577885238279299072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","activitystory",1,FALSE,FALSE,NA,NA
"I misunderstood the new ferry, as it takes off from Clearwater, so you'll still need a ride to get there. Sorry for the confusion. #4c15",FALSE,0,NA,2015-03-17 17:31:01,FALSE,NA,"577884857033977856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",0,FALSE,FALSE,NA,NA
"@jamesjbrownjr Thanks! I hope you have a great time at #4c15. Jealous of the warmth...",FALSE,0,"jamesjbrownjr",2015-03-17 17:30:02,FALSE,"577561570135396352","577884610069180416","5048611","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BostonRhetComp",0,FALSE,FALSE,NA,NA
"Making my first flight by 12 minutes has to be a Cs the Day achievement. #4C15 made it to my connection in Atlanta at least.",FALSE,0,NA,2015-03-17 17:30:01,FALSE,NA,"577884605644046336",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","GoGoHoFo",0,FALSE,FALSE,NA,NA
"RT @lecagle: Excited about how excited people are about Florida. #4c15",FALSE,0,NA,2015-03-17 17:28:49,FALSE,NA,"577884305554321408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",2,TRUE,FALSE,NA,NA
